OBJECTID,MUNI_ID,MMSD_OWNER,MUNI_FEATURE_TYPE,RIM_ELEV,SIZE,STATUS,MUNI_OWNER,MMSD_FEATURE,YEAR_RECEIVED,NOTES,X_COORD,Y_COORD
321, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511405.071,436077.3
322, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511202.665,436046.8172
323, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510998.561,436107.1619
324, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511011.524,436061.1104
325, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510732.125,436036.3438
326, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511106.526,436024.974
327, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511394.635,436189.4032
328, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510742.796,436000.3599
329, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510751.389,435969.397
330, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510601.276,435961.9253
331, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510611.799,435931.6691
332, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510587.645,435861.2988
333, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510420.835,435958.6458
334, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2506490.595,435294.2324
335, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2506240.675,435287.5355
336, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2506240.52,435253.7817
337, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2506490.44,435260.4785
338, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509112.598,439704.2731
339, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509087.54,439695.3069
340, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2505377.688,438468.3448
341, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504515.233,436783.9781
342, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504497.337,436685.5948
343, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509327.102,438462.0367
344, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509128.421,438450.2326
345, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510495.21,439004.4044
346, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510176.03,438978.559
347, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510479.914,439044.0605
348, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509994.814,439232.0559
349, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509954.502,439219.3033
350, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509830.642,439598.7034
351, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509861.69,439604.6024
352, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509885.421,439421.2989
353, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509792.047,439807.6299
354, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509297.158,439166.0225
355, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509253.492,439198.1524
356, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509924.343,439435.7271
357, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509762.111,439796.8392
358, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509842.95,439666.204
359, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510165.855,438937.8934
360, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509271.961,439144.7775
361, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509672.967,440059.2701
362, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2509701.558,440069.2993
363, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511250.935,441034.4919
364, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511202.403,441030.0083
365, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511220.426,440909.5305
366, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511233.931,440789.061
367, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511242.073,440672.6573
368, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511278.673,440916.5748
369, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511294.748,440786.3306
370, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511302.048,440675.5057
371, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512046.003,440135.7936
372, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511644.415,440128.0669
373, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511383.705,439965.4645
374, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511361.675,439964.8913
375, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511267.415,439960.3097
376, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511372.593,439667.5888
377, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511368.112,439814.7079
378, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511246.959,439806.7322
379, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511248.718,439837.6163
380, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511284.3,439511.9677
381, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511378.512,439515.263
382, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511383.328,439366.0937
383, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511278.575,439660.0393
384, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511389.065,439216.2997
385, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511294.919,439214.9043
386, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511349.444,439143.3008
387, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511456.615,439015.7384
388, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511455.021,439062.8285
389, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511243.214,439071.9463
390, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511241.859,439037.8755
391, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511289.629,439362.8548
392, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511298.558,439105.3573
393, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511393.69,439093.5748
394, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511426.883,438769.9292
395, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511311.201,438765.3298
396, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511358.257,438767.2556
397, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511405.314,438768.3793
398, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511347.743,438921.8258
399, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511305.101,438914.6054
400, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511399.317,438917.819
401, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511231.483,439006.5189
402, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511457.26,438672.5015
403, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511409.41,438643.5853
404, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511482.54,438495.3854
405, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511449.58,438556.9572
406, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511450.867,438526.2295
407, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511417.733,438501.7256
408, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511440.584,438337.8424
409, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511484.346,438344.3168
410, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511438.122,438660.8306
411, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511441.757,438491.3808
412, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511503.635,438486.8159
413, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511363.074,438582.7078
414, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511462.289,438340.7548
415, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511538.507,438127.7953
416, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511517.102,438121.4584
417, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511381.386,438326.5003
418, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511509.487,438073.9443
419, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511458.376,438055.8532
420, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503620.35,432503.9768
421, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503923.127,432603.1859
422, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2505093.094,433021.9948
423, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503918.935,432862.9364
424, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2505048.17,433022.0007
425, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504714.498,433016.8705
426, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2507022.315,436284.7101
427, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2507025.331,436099.1802
428, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504149.826,437214.0871
429, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504128.578,437197.6735
430, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504069.74,437411.1852
431, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503945.401,437743.3436
432, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503922.629,437728.6242
433, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504058.087,438065.8171
434, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504089.68,437437.1913
435, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504040.012,438046.2088
436, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504471.446,437650.0482
437, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504446.645,437639.9616
438, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504406.009,437186.3424
439, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504303.348,437185.68
440, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504303.095,437211.9694
441, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504303.612,437158.251
442, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504093.791,436716.8828
443, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504061.483,436716.575
444, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503986.249,436716.0232
445, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503952.484,436566.5143
446, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503915.436,437025.9806
447, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504019.329,436716.8821
448, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504097.644,436391.656
449, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504063.826,436390.5684
450, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2503988.337,436390.4917
451, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2504021.426,436389.5822
452, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511652.928,437536.3096
453, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511801.373,437353.5147
454, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511748.028,437334.5147
455, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512418.37,434787.4191
456, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512524.482,434781.5648
457, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512111.781,434841.7497
458, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511780.675,434136.901
459, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512039.528,434576.4179
460, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512051.904,434850.2543
461, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512116.955,434892.4087
462, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512058.356,434898.3405
463, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511959.05,434611.7561
464, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511974.454,434334.2031
465, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511860.444,434378.1397
466, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511874.307,433966.2268
467, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511863.998,434045.7231
468, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511674.701,433955.2751
469, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511706.424,433953.8086
470, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512622.871,432561.7342
471, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512412.959,432557.438
472, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512373.668,432595.6426
473, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512313.831,433001.9775
474, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512636.935,432994.8469
475, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512616.657,432888.0328
476, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512145.525,433324.5424
477, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512345.023,433066.0085
478, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512454.736,433133.2442
479, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512213.916,433389.4836
480, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512569.846,432962.4388
481, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512008.078,433470.6235
482, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512081.674,433529.7156
483, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511814.176,433726.5954
484, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511733.488,433771.6646
485, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511546.312,433348.4896
486, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511472.358,433400.1427
487, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511466.067,433383.1348
488, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511265.93,432981.8823
489, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511227.481,432981.5421
490, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511404.726,432954.408
491, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511438.368,433129.2767
492, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511487.118,433122.1823
493, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511540.536,433329.8475
494, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511558.465,433605.0835
495, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511453.109,432573.9071
496, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511360.075,432403.415
497, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511547.455,430959.5921
498, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511486.932,430955.5636
499, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511644.902,430972.8093
500, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511489.923,430955.7151
501, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511761.476,430810.8375
502, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511541.73,430872.442
503, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511758.92,430809.2824
504, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511876.158,430629.8788
505, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511869.066,430640.9878
506, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512020.453,430488.3384
507, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511965.974,430441.708
508, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511958.708,430433.0206
509, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511965.745,430422.0499
510, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511949.073,430411.5614
511, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511929.056,430371.2143
512, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512542.155,429529.8046
513, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512676.343,429209.5877
514, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512403.992,429825.4749
515, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512503.821,429503.5602
516, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511875.613,430759.1368
517, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511850.327,430646.949
518, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512781.027,428935.1162
519, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512838.629,428952.0151
520, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512930.403,428714.9122
521, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512869.493,428548.4158
522, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512965.427,428548.8686
523, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2513023.926,428275.3767
524, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511298.739,425322.3386
525, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511379.01,425325.1742
526, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511395.224,425396.1154
527, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511335.783,425612.5008
528, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511431.17,425707.7138
529, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511430.098,425614.0943
530, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511395.871,425607.9972
531, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511428.73,425332.4324
532, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511326.824,425623.8032
533, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511370.058,425609.8361
534, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511422.02,426153.9649
535, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511398.153,426145.936
536, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511382.162,426175.7529
537, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511348.58,426173.9606
538, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511422.999,426393.3378
539, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511398.941,426392.9743
540, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511349.644,426392.6334
541, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511336.105,426392.8831
542, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511373.611,426392.407
543, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511353.209,427437.7819
544, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511384.941,426671.1355
545, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511350.544,426670.729
546, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511423.938,426642.2992
547, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511400.056,426671.1358
548, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511426.861,427367.9681
549, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511446.074,426591.0342
550, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511403.163,427437.9417
551, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511377.447,427437.7934
552, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511447.287,427456.3836
553, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511471.888,427455.5998
554, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511467.151,427462.5748
555, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511358.239,427588.2517
556, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511392.4,427588.7038
557, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511430.311,427612.3432
558, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511416.242,427973.021
559, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511440.347,427963.2907
560, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511405.804,427611.5023
561, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511404.434,427973.9091
562, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511395.711,428128.5997
563, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511371.44,428127.9386
564, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511446.552,428524.3253
565, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511349.878,428512.6843
566, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2512932.869,428250.7599
567, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511354.129,428847.5862
568, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511416.483,428848.035
569, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511365.87,428846.9031
570, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511390.444,428846.5104
571, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511450.905,428847.2535
572, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511386.851,428505.3404
573, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511361.619,428512.0005
574, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511402.655,428505.3949
575, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511462.242,429823.0878
576, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511418.182,429823.4937
577, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511402.185,429823.8998
578, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511367.751,429823.764
579, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511418.684,430065.2937
580, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511424.454,429512.8575
581, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511458.092,429512.9257
582, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511409.84,429161.2909
583, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511357.172,429177.8319
584, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511454.236,429159.6203
585, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511394.144,429161.5921
586, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511369.656,429161.3024
587, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511363.713,429513.7879
588, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511398.147,429513.9237
589, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510978.998,430603.7509
590, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511004.1,430574.2208
591, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511003.607,430513.3804
592, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510937.412,430611.81
593, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510068.383,429243.5936
594, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510023.342,429242.5089
595, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510063.815,429367.2226
596, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510028.378,429367.7892
597, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510017.271,429431.1729
598, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510029.971,429637.661
599, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511346.319,430519.2078
600, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511466.807,430229.4269
601, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510566.138,430562.9348
602, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510545.025,430600.641
603, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510567.239,430503.2544
604, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511375.494,430632.787
605, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510063.544,429901.0102
606, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510310.456,430496.617
607, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510103.077,429943.437
608, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510100.879,429821.1367
609, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510068.448,429637.4957
610, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510041.666,429724.2986
611, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510063.504,430011.0077
612, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510063.361,429835.1564
613, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510323.474,430469.6777
614, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510338.303,430557.2858
615, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510503.253,430600.8527
616, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511557.21,437663.0045
617, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511538.551,437701.1282
618, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511671.053,437711.9621
619, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2511711.183,437835.5108
620, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510102.478,430013.4172
621, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510062.331,430056.9919
622, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510063.636,430223.9833
623, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510105.422,430367.5063
624, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510064.763,430366.5838
625, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510121.939,430490.8293
626, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510131.003,430552.2924
627, ,BD,CB,0, ,Active, ,StormStructure,2015, ,2510063.01,430591.4012
